"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"516","A million times over GunControlNow GunSense TheResistance Resist",FALSE,0,NA,2017-10-22 01:02:24,FALSE,NA,"921904536297656320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","winkingvenus",9,TRUE,FALSE,NA,NA
"517","the guncontrolnow groups saying we need gun control now and seeing how violent they are with and the",FALSE,0,NA,2017-10-22 01:01:32,TRUE,NA,"921904318839689217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasonreeve81",0,FALSE,FALSE,NA,NA
"518","report guncontrolnow",FALSE,0,NA,2017-10-22 01:01:22,FALSE,NA,"921904277500710912",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"519","GunControlNow guncontrol guncontrolnever AmericanVandal americanhorrorstory people PeoplePow",FALSE,0,NA,2017-10-22 00:56:57,FALSE,NA,"921903166190481408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldManStoneZone",8,TRUE,FALSE,NA,NA
"520","A million times over GunControlNow GunSense TheResistance Resist",FALSE,0,NA,2017-10-22 00:53:30,FALSE,NA,"921902298019909632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monaca6",9,TRUE,FALSE,NA,NA
"521","More GunControlNow is not needed Ever try to buy a gun Theres lots of control ndAmendment",FALSE,1,NA,2017-10-22 00:52:47,FALSE,NA,"921902117169844224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JayRPear",0,FALSE,FALSE,NA,NA
"522","A million times over GunControlNow GunSense TheResistance Resist",FALSE,0,NA,2017-10-22 00:52:10,FALSE,NA,"921901963880665089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OsteoLove",9,TRUE,FALSE,NA,NA
"523","A million times over GunControlNow GunSense TheResistance Resist",FALSE,10,NA,2017-10-22 00:50:20,FALSE,NA,"921901501970182146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RejectTheLies",9,FALSE,FALSE,NA,NA
"524","GunSense GunControlNOW KidsDeserveIt htt",FALSE,0,NA,2017-10-22 00:48:43,FALSE,NA,"921901094565007360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bhsnitzer",1,TRUE,FALSE,NA,NA
"525","GunSense GunControlNOW",FALSE,0,"ACLU",2017-10-22 00:45:34,TRUE,NA,"921900299391877120","13393052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RejectTheLies",1,FALSE,FALSE,NA,NA
"526","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-22 00:35:45,FALSE,NA,"921897831803342848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lennondac",3264,TRUE,FALSE,NA,NA
"527","Why doesnt anyone want to get educated about firearms gunsense GunControlNow GunControl I have offered several ti",FALSE,0,NA,2017-10-22 00:16:46,FALSE,NA,"921893051819163648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RancherHills",1,TRUE,FALSE,NA,NA
"528","Heres some science Check and for more info gunsense GunControl GunControlNow I love you",FALSE,1,NA,2017-10-22 00:12:05,TRUE,NA,"921891874004185089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Info_Scientists",0,FALSE,FALSE,NA,NA
"529","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-22 00:11:00,FALSE,NA,"921891603463229440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FunnySeanComedy",106,TRUE,FALSE,NA,NA
"530","GunControlNow",FALSE,1,NA,2017-10-22 00:08:53,FALSE,NA,"921891069159239683",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","russhanson",0,FALSE,FALSE,NA,NA
"531","Oh faaaaabulous GunControlNow",FALSE,0,NA,2017-10-22 00:02:58,FALSE,NA,"921889582358052864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WoodenLucy",0,FALSE,FALSE,NA,NA
"532","report guncontrolnow",FALSE,0,NA,2017-10-22 00:01:22,FALSE,NA,"921889176315940864",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"533","new report Tennessee Memphis guncontrolnow",FALSE,0,NA,2017-10-21 23:56:22,FALSE,NA,"921887917915721729",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"534","best most efficient way to GunControlNow is put a tracker on all guns so you can track where there are anytimebut that would be to simple",FALSE,0,NA,2017-10-21 23:52:45,FALSE,NA,"921887007369863169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","endhomelesnes",0,FALSE,FALSE,NA,NA
"535","report Mariah Jones guncontrolnow",FALSE,0,NA,2017-10-21 23:51:42,FALSE,NA,"921886743422529536",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"536","new report guncontrolnow",FALSE,0,NA,2017-10-21 23:41:22,FALSE,NA,"921884142731751424",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"537","DonaldTrump GunControlNow fosterthepeople pumpedupkicks music",FALSE,0,NA,2017-10-21 23:33:58,FALSE,NA,"921882281303822337",NA,"<a href=""http://www.kwiizi.com"" rel=""nofollow"">PlanetEvents</a>","PlanetEventsCam",2,TRUE,FALSE,NA,NA
"538","DonaldTrump GunControlNow fosterthepeople pumpedupkicks music",FALSE,0,NA,2017-10-21 23:32:57,FALSE,NA,"921882028521525248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Riel5G",2,TRUE,FALSE,NA,NA
"539","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-21 23:32:41,FALSE,NA,"921881959554600960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcenglum",61,TRUE,FALSE,NA,NA
"540","new report guncontrolnow",FALSE,0,NA,2017-10-21 23:31:22,FALSE,NA,"921881625893490688",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"541","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-21 23:30:29,FALSE,NA,"921881404262309890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gentlemindmom",61,TRUE,FALSE,NA,NA
"542","amp have renewed calls for federal research into gun violence prevention GunControlNow",FALSE,0,NA,2017-10-21 23:26:12,FALSE,NA,"921880328695840769",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","riverbirdhf",2,TRUE,FALSE,NA,NA
"543","amp have renewed calls for federal research into gun violence prevention GunControlNow",FALSE,0,NA,2017-10-21 23:26:05,FALSE,NA,"921880297981054976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kay_vandenberg",2,TRUE,FALSE,NA,NA
"544","amp have renewed calls for federal research into gun violence prevention GunControlNow",FALSE,4,NA,2017-10-21 23:25:26,TRUE,NA,"921880135300771841",NA,"<a href=""http://gainapp.com"" rel=""nofollow"">Gain App</a>","ProgressIowa",2,FALSE,FALSE,NA,NA
"545","We dont need GunControlNow We need Democrat control now Sandy Hook Las Vegas Nevada shooting Democrat terrorism MAGA",FALSE,0,NA,2017-10-21 23:24:25,FALSE,NA,"921879878814916608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Godaiko2016",2863,TRUE,FALSE,NA,NA
"546","NRA is nothing but a terrorist group They value guns over human lives Use fearmongering to get peo",FALSE,1,"kathygriffin",2017-10-21 23:20:48,TRUE,"921748559757758464","921878970445987840","21148293","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andy4691",0,FALSE,FALSE,NA,NA
"547","Maybe if he had a gun he could have prevented this crime from happening GunControlNow A LasVegas",FALSE,0,NA,2017-10-21 23:20:20,FALSE,NA,"921878853156593666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madpaduk",0,FALSE,FALSE,NA,NA
"548","NRA is nothing but a terrorist group They value guns over human lives Use fearmongering to get p",FALSE,1,"NRATV",2017-10-21 23:20:01,TRUE,"921390510576562176","921878770008645632","17564591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andy4691",0,FALSE,FALSE,NA,NA
"549","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-21 23:18:58,FALSE,NA,"921878505553612801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARAdultImmDoc",61,TRUE,FALSE,NA,NA
"550","If we cant blame SanBernandino on Muslims how can we blame LasVegasShooting on members GunControlNow NO",FALSE,0,NA,2017-10-21 23:08:14,FALSE,NA,"921875805256368128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaltkrieger",195,TRUE,FALSE,NA,NA
"551","The is a terrorist organization that controls our congress with money GunControlNow SendBackTheBloodMoney",FALSE,0,NA,2017-10-21 23:07:22,FALSE,NA,"921875589056946176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealMikeFair",1,TRUE,FALSE,NA,NA
"552","Why doesnt anyone want to get educated about firearms gunsense GunControlNow GunControl I have offered several times to answer s",FALSE,3,NA,2017-10-21 23:05:45,FALSE,NA,"921875179378233345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaconTwo4Actual",1,FALSE,FALSE,NA,NA
"553","THIS IS BECOMING NORMALIZED GUNCONTROLNOW",FALSE,0,NA,2017-10-21 23:05:28,FALSE,NA,"921875111086407680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheIsMeIamHer2",0,FALSE,FALSE,NA,NA
"554","The doesnt give a single fck about the lives of our children SandyhookShooting",FALSE,0,"washingtonpost",2017-10-21 23:04:16,TRUE,"921873239831392258","921874806479441921","2467791","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melina5299",0,FALSE,FALSE,NA,NA
"555","The is a terrorist organization that controls our congress with money GunControlNow SendBackTheBloodMoney",FALSE,0,NA,2017-10-21 23:02:24,FALSE,NA,"921874337505972224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melina5299",1,FALSE,FALSE,NA,NA
"556","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 22:55:43,FALSE,NA,"921872656395358209",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","rbollinger73",3264,TRUE,FALSE,NA,NA
"557","report Noah Darrian Chambers guncontrolnow",FALSE,0,NA,2017-10-21 22:51:41,FALSE,NA,"921871642669789185",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"558","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 22:43:35,FALSE,NA,"921869602149322752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fotedohiyi1",106,TRUE,FALSE,NA,NA
"559","new report Michael Leonard Jones guncontrolnow",FALSE,0,NA,2017-10-21 22:41:41,FALSE,NA,"921869124053159936",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"560","report Omar Earl Rodgers guncontrolnow",FALSE,0,NA,2017-10-21 22:36:41,FALSE,NA,"921867865724252160",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"561","gunsense gunfree GunControlNow GunControl guncontolnow",FALSE,0,NA,2017-10-21 22:35:38,FALSE,NA,"921867603798147072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolDog",0,FALSE,FALSE,NA,NA
"562","Civilians dont need assault weapons VegasStrong GunControlNow",FALSE,0,NA,2017-10-21 22:27:37,FALSE,NA,"921865583825772544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marieproia",10,TRUE,FALSE,NA,NA
"563","report guncontrolnow",FALSE,0,NA,2017-10-21 22:26:21,FALSE,NA,"921865264857341952",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"564","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 22:22:13,FALSE,NA,"921864226880110592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sweeettweetie",106,TRUE,FALSE,NA,NA
"565","m GunControlNow ImpeachTrump Voting",FALSE,0,NA,2017-10-21 22:21:52,FALSE,NA,"921864137109639168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holly_hodkinson",6,TRUE,FALSE,NA,NA
"566","new report guncontrolnow",FALSE,0,NA,2017-10-21 22:21:41,FALSE,NA,"921864090435407872",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"567","m GunControlNow ImpeachTrump Voting",FALSE,0,NA,2017-10-21 22:20:45,FALSE,NA,"921863858544766977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mgeotsa",6,TRUE,FALSE,NA,NA
"568","Civilians dont need assault weapons VegasStrong GunControlNow",FALSE,0,NA,2017-10-21 22:16:20,FALSE,NA,"921862744327970816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","daughterof133",10,TRUE,FALSE,NA,NA
"569","Retweetfest If u tweet this link out in the next hour well retweet you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 22:11:06,FALSE,NA,"921861426527977472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darraghforpitt",1217,TRUE,FALSE,NA,NA
"570","m GunControlNow ImpeachTrump Voting",FALSE,0,NA,2017-10-21 21:58:15,FALSE,NA,"921858195399643136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shadowmac57",6,TRUE,FALSE,NA,NA
"571","m GunControlNow ImpeachTrump Voting",FALSE,0,NA,2017-10-21 21:55:07,FALSE,NA,"921857407642300416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aponte7Mary",6,TRUE,FALSE,NA,NA
"572","shot dead in Chicago this wk GunControlNow crowdsilent out there every day teaching safetyampresponsibility",FALSE,0,NA,2017-10-21 21:55:00,FALSE,NA,"921857377921409024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JohnPaulCarney2",12,TRUE,FALSE,NA,NA
"573","m GunControlNow ImpeachTrump Voting",FALSE,0,NA,2017-10-21 21:53:53,FALSE,NA,"921857093916905472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MplsMe",6,TRUE,FALSE,NA,NA
"574","We must take action against HR guncontrol gunsense GunControlNow A",FALSE,0,NA,2017-10-21 21:52:32,FALSE,NA,"921856755788742657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","04RKC",2,TRUE,FALSE,NA,NA
"575","We must take action against HR guncontrol gunsense GunControlNow A",FALSE,2,NA,2017-10-21 21:52:01,FALSE,NA,"921856625283162113",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CRWilliams00",2,FALSE,FALSE,NA,NA
"576","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:50:57,FALSE,NA,"921856356218556416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arembooks",3264,TRUE,FALSE,NA,NA
"577","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:49:50,FALSE,NA,"921856074981965824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sheeples_champ",3264,TRUE,FALSE,NA,NA
"578","closing m GunControlNow ImpeachTrum",FALSE,0,NA,2017-10-21 21:48:20,FALSE,NA,"921855696982953985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Denise_Left",1,TRUE,FALSE,NA,NA
"579","closing m GunControlNow",FALSE,1,NA,2017-10-21 21:46:50,TRUE,NA,"921855320586162176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"580","m GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-21 21:46:20,TRUE,NA,"921855193393790977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",6,FALSE,FALSE,NA,NA
"581","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:46:09,FALSE,NA,"921855148284174337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gregoryjdykes",3264,TRUE,FALSE,NA,NA
"582","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 21:45:16,FALSE,NA,"921854928263499776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pagets_Wife",106,TRUE,FALSE,NA,NA
"583","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:44:07,FALSE,NA,"921854639091408901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GypsyCoal",3264,TRUE,FALSE,NA,NA
"584","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:40:15,FALSE,NA,"921853666566524928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmadmamta",3264,TRUE,FALSE,NA,NA
"585","Just ONE of the reasons I call him PUTZ ImpeachAndImprisonPenceAndNOW OustGOP GunControlNow PuertoRicoRelief NoTaxC",FALSE,0,NA,2017-10-21 21:39:25,FALSE,NA,"921853453894221824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mabian",4,TRUE,FALSE,NA,NA
"586","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 21:37:10,FALSE,NA,"921852887847899137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jacquelnhal",3264,TRUE,FALSE,NA,NA
"587","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-21 21:27:23,FALSE,NA,"921850427989098496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyStarks357",1,TRUE,FALSE,NA,NA
"588","Wont give up Guns must go amp people need to come to their senses",FALSE,1,"Outdoorsman_33",2017-10-21 21:26:19,TRUE,"921847588772605952","921850156399693825","896474038821937152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TrumpIQis30",0,FALSE,FALSE,NA,NA
"589","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 21:26:09,FALSE,NA,"921850115308032001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelissaJMeyer2",106,TRUE,FALSE,NA,NA
"590","White guy with gun GunControlNow",FALSE,0,"TomiLahren",2017-10-21 21:24:17,FALSE,"921846636120125440","921849644572741632","468646961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBspeak",0,FALSE,FALSE,NA,NA
"591","Got my range bag today from Thanks to amp for the boost in membership",FALSE,2,NA,2017-10-21 21:23:49,TRUE,NA,"921849528994713600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmooveCaulk",1,FALSE,FALSE,NA,NA
"592","Just ONE of the reasons I call him PUTZ ImpeachAndImprisonPenceAndNOW OustGOP GunControlNow PuertoRicoRelief NoTaxC",FALSE,0,NA,2017-10-21 21:22:07,FALSE,NA,"921849100043157504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XanderTaylor3",4,TRUE,FALSE,NA,NA
"593","report guncontrolnow",FALSE,0,NA,2017-10-21 21:21:40,FALSE,NA,"921848987547729921",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"594","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-21 21:21:23,FALSE,NA,"921848917670510592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LifeOnLiberty",61,TRUE,FALSE,NA,NA
"595","GunControlNow BanGuns nd Amendment does not apply to private citizens It was writt",FALSE,0,"KazmierskiR",2017-10-21 21:18:29,TRUE,"921223349656739840","921848188188938241","3711628096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TrumpIQis30",0,FALSE,FALSE,NA,NA
"596","new report South Carolina Williamston guncontrolnow",FALSE,0,NA,2017-10-21 21:16:20,FALSE,NA,"921847645278294016",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"597","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-21 21:14:31,FALSE,NA,"921847188426231811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LittleLil_LT",10332,TRUE,FALSE,NA,NA
"598","report Massachusetts Manchester guncontrolnow",FALSE,0,NA,2017-10-21 21:11:20,FALSE,NA,"921846386794090498",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"599","Ban all gun sales to private individuals Guns have one use to kill GunControl GunControlNow BanGuns",FALSE,1,"HillaryClinton",2017-10-21 21:06:58,FALSE,"921145361745539072","921845288595312641","1339835893","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TrumpIQis30",0,FALSE,FALSE,NA,NA
"600","Three  Very Fine  Racists shot innocent protestors yesterday how about a statement RacistInChief",FALSE,0,"realDonaldTrump",2017-10-21 21:06:12,TRUE,"921780758372642816","921845096311611392","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Starbuck603",0,FALSE,FALSE,NA,NA
"601","Xcuse me America Is this not an abuse of the ndAmendment R what GunControlNow Ucant yell fire N a theater",FALSE,0,NA,2017-10-21 21:03:46,FALSE,NA,"921844483540602880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wilwallace13",0,FALSE,FALSE,NA,NA
"602","report Delaware Wilmington guncontrolnow",FALSE,0,NA,2017-10-21 21:01:20,FALSE,NA,"921843869599313920",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"603","m GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-21 20:58:50,TRUE,NA,"921843240281702402",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"604","shot dead in Chicago this wk GunControlNow crowdsilent out there every day teaching safetyampresponsibility",FALSE,0,NA,2017-10-21 20:57:13,FALSE,NA,"921842836471009282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TEXASGUNSandOIL",12,TRUE,FALSE,NA,NA
"605","gunFAIL GunControlNow gunsense",FALSE,0,NA,2017-10-21 20:55:20,FALSE,NA,"921842361784774656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reedsrx",0,FALSE,FALSE,NA,NA
"606","gunsense GunControlNow",FALSE,0,NA,2017-10-21 20:53:58,FALSE,NA,"921842018573221890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaxonBauerTV",0,FALSE,FALSE,NA,NA
"607","Nothing good is ever going to come from armed citizens It isnt about mental health its about the god damn guns",FALSE,1,NA,2017-10-21 20:52:04,TRUE,NA,"921841539285909505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StefMcNeely",1,FALSE,FALSE,NA,NA
"608","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:48:27,FALSE,NA,"921840630011068418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NelsonKanoa",106,TRUE,FALSE,NA,NA
"609","If she didnt go on TV to defend her inexplicable videos no one would know who even is S",FALSE,0,"JessicaHuseman",2017-10-21 20:43:15,TRUE,"921778746700566528","921839319630929922","51781119","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","furey",0,FALSE,FALSE,NA,NA
"610","These terrorist recruitment videos sure are something GunControlNow",FALSE,0,NA,2017-10-21 20:39:25,FALSE,NA,"921838357210071040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikLundegaard",1,TRUE,FALSE,NA,NA
"611","Just a matter of time before another mass shooting these people are evil with arsenals of guns GunControlNow",FALSE,1,NA,2017-10-21 20:39:12,FALSE,NA,"921838299781545984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhoDat_Info",0,FALSE,FALSE,NA,NA
"612","Really informative piece on the sequence Everything happens so very fast LasVegasShooting GunControlNow",FALSE,1,NA,2017-10-21 20:36:18,FALSE,NA,"921837569213476864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","embee503",0,FALSE,FALSE,NA,NA
"613","you have blood on your hands because of your amp the s racist greed Liars fuckyou whitetrash GunControlNow",FALSE,0,"DLoesch",2017-10-21 20:32:30,FALSE,NA,"921836614925434880","7702542","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charcoaljar",0,FALSE,FALSE,NA,NA
