"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"191","Ugh Pick a tragedy any tragedy DonateNow hurricanes fires earthquakes shootings carnage humans animals",FALSE,0,NA,2017-10-13 16:05:58,FALSE,NA,"918870434791198721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndigoHawthorne",1,TRUE,FALSE,NA,NA
"192","Fruit of Quran Putting Beheadings amp Shootings in Context RT SanBernardino Shootings",FALSE,0,NA,2017-10-13 15:09:27,FALSE,NA,"918856215656128512",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","testisfidelis",0,FALSE,FALSE,NA,NA
"193","Fruitof QuranPutting SanBernardino Shootings in Context RT                   tcot",FALSE,0,NA,2017-10-13 15:08:32,FALSE,NA,"918855984298242048",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","testisfidelis",0,FALSE,FALSE,NA,NA
"194","Fruitof QuranPutting SanBernardino Shootings in Context RT PJNET PatriotBrigade",FALSE,0,NA,2017-10-13 15:08:27,FALSE,NA,"918855962122969089",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","testisfidelis",0,FALSE,FALSE,NA,NA
"195","SanBernardino Shootings inContext Quran RT CatholicPriest Islam jihad",FALSE,0,NA,2017-10-13 14:49:33,FALSE,NA,"918851205220024320",NA,"<a href=""http://androproid.com/"" rel=""nofollow"">arabscanadahelper</a>","Arabs2canada",1,TRUE,FALSE,NA,NA
"196","preferredlife Historys st book of its kind Is love causing more problems STD preg sex slavery adultery or hatred stabbings shootings",FALSE,0,NA,2017-10-13 14:12:03,FALSE,NA,"918841767478333440",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","FutureWorldCen",0,FALSE,FALSE,NA,NA
"197","distribution shootings humantrafficking wake up n smell the coffee",FALSE,0,"highlandsqNEWS",2017-10-13 13:26:26,FALSE,"918830092050227201","918830287076904960","3921203607","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","highlandsqNEWS",0,FALSE,FALSE,NA,NA
"198","Wheres news of OTHER SHOOTINGS that night at other LA hotels Dems setup shooting GunControl amp AwanITSetUp",FALSE,0,NA,2017-10-13 12:57:34,FALSE,NA,"918823022366216192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ChristianMrktDR",0,FALSE,FALSE,NA,NA
"199","Wheres news of OTHER SHOOTINGS that night at other LA hotels Dems setup shooting GunControl amp AwanITSetUp",FALSE,0,NA,2017-10-13 12:57:34,FALSE,NA,"918823022328537088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MaryPatriotNews",0,FALSE,FALSE,NA,NA
"200","Tourniquets Once out of Favor Helped SAVE Lives in Vegas Shootings",FALSE,0,NA,2017-10-13 10:30:13,FALSE,NA,"918785944085348353",NA,"<a href=""http://KkimooKcomKkimooK.com"" rel=""nofollow"">KkimooKKkimooKKkimooKKkimooK</a>","KkimooK",0,FALSE,FALSE,NA,NA
"201","Tourniquets Once out of Favour Helped SAVE Lives in Vegas Shootings",FALSE,0,NA,2017-10-13 10:25:08,FALSE,NA,"918784663115546624",NA,"<a href=""http://KkimooKcomKkimooK.com"" rel=""nofollow"">KkimooKKkimooKKkimooKKkimooK</a>","KkimooK",0,FALSE,FALSE,NA,NA
"202","All of these shootings make me sick",FALSE,0,NA,2017-10-13 08:18:45,FALSE,NA,"918752859096780800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_gAy92",0,FALSE,FALSE,NA,NA
"203","Murky timeline is a focus of Las Vegas shooting probe shooting lasVegas shootings",FALSE,0,NA,2017-10-13 07:46:37,FALSE,NA,"918744769580412928",NA,"<a href=""http://firenewsfeed.com/"" rel=""nofollow"">App #jfg4389</a>","leqerimaki",4,FALSE,FALSE,NA,NA
"204","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 07:21:06,FALSE,NA,"918738349300506624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Lee2323",72,TRUE,FALSE,NA,NA
"205","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 07:13:41,FALSE,NA,"918736481304358912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinaJac22661258",72,TRUE,FALSE,NA,NA
"206","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 07:07:19,FALSE,NA,"918734881298972672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greengranma",72,TRUE,FALSE,NA,NA
"207","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 06:38:05,FALSE,NA,"918727525488103429",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJPritchard4",72,TRUE,FALSE,NA,NA
"208","Manhunt underway in Ohio for suspect in slayings of ohio crime shootings",FALSE,0,NA,2017-10-13 04:50:12,FALSE,NA,"918700372956344321",NA,"<a href=""http://firenewsfeed.com/"" rel=""nofollow"">Test app P7da7UU</a>","rifortikat1985",0,FALSE,FALSE,NA,NA
"209","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 03:49:46,FALSE,NA,"918685166826029056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","familygrowing1",72,TRUE,FALSE,NA,NA
"210","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 03:43:39,FALSE,NA,"918683624710402048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RVnGrammy",72,TRUE,FALSE,NA,NA
"211","I wrote a thing about Vegas VegasShooting GunControl shootings BetterSolution Bulletproof Sales",FALSE,0,NA,2017-10-13 03:39:19,FALSE,NA,"918682534904344577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaMcDanielAx",0,FALSE,FALSE,NA,NA
"212","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 03:24:23,FALSE,NA,"918678776908800000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kaffe_Takk",72,TRUE,FALSE,NA,NA
"213","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 03:23:25,FALSE,NA,"918678535476199426",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sweetangelface",72,TRUE,FALSE,NA,NA
"214","preferredlife Historys st book of its kind Is love causing more problems STD preg sex slavery adultery or hatred stabbings shootings",FALSE,0,NA,2017-10-13 03:12:06,FALSE,NA,"918675685056561154",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","gWoodi",0,FALSE,FALSE,NA,NA
"215","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 02:32:09,FALSE,NA,"918665633893556224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hwaadt",72,TRUE,FALSE,NA,NA
"216","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 02:31:01,FALSE,NA,"918665347829465090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrglenferris",72,TRUE,FALSE,NA,NA
"217","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 02:12:38,FALSE,NA,"918660719368900608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chinghizm",72,TRUE,FALSE,NA,NA
"218","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 01:21:16,FALSE,NA,"918647793777917952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lux_xxvii",72,TRUE,FALSE,NA,NA
"219","Las Vegas survivors take aim at bump stock maker as lawsuits begin shootings stephenPaddock",FALSE,0,NA,2017-10-13 01:20:30,FALSE,NA,"918647603260207104",NA,"<a href=""http://firenewsfeed.com/"" rel=""nofollow"">Test_app fJd7aoU</a>","raisiwardres191",0,FALSE,FALSE,NA,NA
"220","How do I set up a Twitter bot that tweets TODAY IS THE WORST every day till I die death CaliforniaFires",FALSE,2,NA,2017-10-13 01:05:13,TRUE,NA,"918643757351952388",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagnificentFae",1,FALSE,FALSE,NA,NA
"221","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-13 00:58:39,FALSE,NA,"918642101117702144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatooteeJones",72,TRUE,FALSE,NA,NA
"222","The latest The LOHAD Twice Daily Thanks to shootings icymi",FALSE,0,NA,2017-10-13 00:43:57,FALSE,NA,"918638404421726208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigTopVoice",1,TRUE,FALSE,NA,NA
"223","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-12 23:59:46,FALSE,NA,"918627284327784448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CaterinaDoglio",72,TRUE,FALSE,NA,NA
"224","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-12 23:41:49,FALSE,NA,"918622765661405184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covgirl48",72,TRUE,FALSE,NA,NA
"225","Multiple people shot after gunman storms market and opens fire in Sweden shootings",FALSE,0,NA,2017-10-12 23:35:57,FALSE,NA,"918621291502100480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcylauren",72,TRUE,FALSE,NA,NA
"226","Gang shootings in Sweden are extremely common for being Europe The city of Malmo i",FALSE,0,NA,2017-10-12 23:34:43,FALSE,NA,"918620978770513920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Amyloukingery",3,TRUE,FALSE,NA,NA
"227","The latest The LOHAD Twice Daily Thanks to shootings icymi",FALSE,1,NA,2017-10-12 23:33:01,FALSE,NA,"918620552784416768",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","LOHADdotcom",1,FALSE,FALSE,NA,NA
"228","Tighter Gun Control Laws Linked to Fewer School Shootings in US Violence Report Tips environment teens",FALSE,0,NA,2017-10-12 23:18:34,FALSE,NA,"918616915949453312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BiggiesBoxers",0,FALSE,FALSE,NA,NA
